9865436 4000
0 1057 10238
1 835 1057
0 1895 10972
1 104 1895
0 1067 10737
1 1114 1067
0 327 10128
1 287 327
0 924 10888
1 452 924
0 747 10486
1 1687 747
0 215 10161
1 143 215
0 545 10923
1 543 545
0 1462 10642
1 1806 1462
0 733 10179
1 506 733
0 758 10371
1 1416 758
0 1639 10345
1 250 1639
0 1682 10579
1 85 1682
0 1361 10192
1 71 1361
0 277 10312
1 1680 277
0 1738 10632
1 652 1738
0 1112 10568
1 673 1112
0 1363 10046
1 1504 1363
0 796 10077
1 153 796
0 867 10349
1 403 867
0 318 10023
1 562 318
0 800 10367
1 1982 800
0 1009 10510
1 409 1009
0 1541 10001
1 587 1541
0 214 10017
1 1563 214
0 1138 10634
1 628 1138
0 902 10331
1 844 902
0 528 10253
1 1844 528
0 819 10862
1 1444 819
0 868 10272
1 1457 868
0 1039 10094
1 1638 1039
0 856 10478
1 1362 856
0 402 10695
1 398 402
0 18 10841
1 1038 18
0 762 10372
1 168 762
0 1175 10513
1 1316 1175
0 1 1121
0 2 2629
0 3 16380
0 4 17691
0 5 7727
0 6 6770
0 7 15434
0 8 19390
0 9 11532
0 10 20
0 11 2394
0 12 6468
0 13 11048
0 14 12384
0 15 14650
0 16 12214
0 17 14916
0 18 18064
0 19 1203
0 20 15420
0 21 17106
0 22 6279
0 23 15780
0 24 1544
0 25 11234
0 26 7879
0 27 3458
0 28 5397
0 29 16148
0 30 14029
0 31 19819
0 32 8067
0 33 16834
0 34 3654
0 35 4542
0 36 16974
0 37 16858
0 38 6360
0 39 11115
0 40 6675
0 41 14582
0 42 14336
0 43 1294
0 44 17015
0 45 15591
0 46 5727
0 47 4251
0 48 12760
0 49 7773
0 50 107
0 51 7919
0 52 5599
0 53 12385
0 54 2998
0 55 935
0 56 17639
0 57 14175
0 58 2175
0 59 2927
0 60 7836
0 61 878
0 62 1126
0 63 8275
0 64 13848
0 65 19865
0 66 12677
0 67 6857
0 68 3161
0 69 7022
0 70 15193
0 71 8789
0 72 5243
0 73 15985
0 74 5066
0 75 17650
0 76 11219
0 77 670
0 78 6433
0 79 852
0 80 19316
0 81 11322
0 82 16332
0 83 13354
0 84 19997
0 85 8780
0 86 17537
0 87 4812
0 88 12765
0 89 961
0 90 15908
0 91 6674
0 92 17562
0 93 962
0 94 19617
0 95 347
0 96 15104
0 97 18851
0 98 4288
0 99 13289
0 100 818
0 101 2429
0 102 519
0 103 3645
0 104 8714
0 105 3015
0 106 4392
0 107 3347
0 108 2477
0 109 7232
0 110 16302
0 111 152
0 112 7311
0 113 1097
0 114 5077
0 115 1945
0 116 13871
0 117 15748
0 118 18931
0 119 15729
0 120 17169
0 121 3621
0 122 16571
0 123 7362
0 124 17204
0 125 12358
0 126 7582
0 127 674
0 128 2599
0 129 3307
0 130 11561
0 131 13153
0 132 16950
0 133 13144
0 134 2234
0 135 18201
0 136 8104
0 137 6351
0 138 19769
0 139 8461
0 140 8648
0 141 2052
0 142 12498
0 143 8723
0 144 59
0 145 1488
0 146 16737
0 147 15008
0 148 15159
0 149 8587
0 150 8608
0 151 17571
0 152 7287
0 153 8825
0 154 12270
0 155 15023
0 156 803
0 157 11856
0 158 3501
0 159 6541
0 160 637
0 161 6794
0 162 4355
0 163 1957
0 164 2443
0 165 663
0 166 15644
0 167 16750
0 168 8984
0 169 7265
0 170 19433
0 171 5825
0 172 6662
0 173 16928
0 174 13213
0 175 1255
0 176 12449
0 177 13953
0 178 711
0 179 16070
0 180 3317
0 181 17185
0 182 16204
0 183 4236
0 184 7167
0 185 15204
0 186 13546
0 187 18965
0 188 16509
0 189 16149
0 190 3469
0 191 12082
0 192 4840
0 193 12132
0 194 644
0 195 15782
0 196 15540
0 197 18793
0 198 4264
0 199 6973
0 200 4485
0 201 14767
0 202 16088
0 203 6981
0 204 13586
0 205 16607
0 206 6838
0 207 13020
0 208 7108
0 209 4089
0 210 765
0 211 1353
0 212 11679
0 213 18829
0 214 14361
0 215 14114
0 216 5169
0 217 12918
0 218 13898
0 219 18917
0 220 2671
0 221 4954
0 222 15248
0 223 15048
0 224 407
0 225 12604
0 226 7151
0 227 13907
0 228 18774
0 229 13556
0 230 1047
0 231 11950
0 232 17313
0 233 6330
0 234 19883
0 235 19674
0 236 19449
0 237 18572
0 238 5990
0 239 5524
0 240 18256
0 241 8365
0 242 5032
0 243 12463
0 244 6443
0 245 4737
0 246 12641
0 247 12461
0 248 8050
0 249 5006
0 250 8759
0 251 12165
0 252 1694
0 253 16525
0 254 11429
0 255 11655
0 256 19975
0 257 19686
0 258 8
0 259 6888
0 260 14726
0 261 481
0 262 4395
0 263 1666
0 264 11237
0 265 7153
0 266 2593
0 267 3741
0 268 5301
0 269 2461
0 270 13707
0 271 8324
0 272 7494
0 273 4110
0 274 6041
0 275 16337
0 276 8621
0 277 13146
0 278 1198
0 279 4344
0 280 6169
0 281 15953
0 282 8632
0 283 11368
0 284 14310
0 285 12762
0 286 12168
0 287 8720
0 288 15236
0 289 12767
0 290 13863
0 291 8443
0 292 14688
0 293 1008
0 294 17574
0 295 4320
0 296 5158
0 297 8622
0 298 3618
0 299 19368
0 300 7671
0 301 3725
0 302 17837
0 303 18248
0 304 17984
0 305 7468
0 306 13053
0 307 13342
0 308 12024
0 309 1974
0 310 17076
0 311 7749
0 312 4827
0 313 4550
0 314 1931
0 315 15517
0 316 17321
0 317 11265
0 318 18659
0 319 12302
0 320 5534
0 321 17472
0 322 12782
0 323 3520
0 324 16046
0 325 12449
0 326 509
0 327 13816
0 328 7649
0 329 5356
0 330 13289
0 331 16719
0 332 19913
0 333 15290
0 334 1863
0 335 13245
0 336 3021
0 337 19538
0 338 18154
0 339 15424
0 340 15226
0 341 18805
0 342 7113
0 343 7398
0 344 16601
0 345 19077
0 346 12745
0 347 16603
0 348 18097
0 349 496
0 350 3831
0 351 19820
0 352 7917
0 353 2645
0 354 12681
0 355 7593
0 356 6845
0 357 2268
0 358 2565
0 359 13110
0 360 1271
0 361 19184
0 362 17433
0 363 18099
0 364 13873
0 365 2880
0 366 7254
0 367 7030
0 368 18691
0 369 18191
0 370 15315
0 371 14982
0 372 8375
0 373 19897
0 374 5407
0 375 12063
0 376 4377
0 377 8689
0 378 7441
0 379 5696
0 380 7457
0 381 2890
0 382 11097
0 383 1528
0 384 744
0 385 18011
0 386 18511
0 387 15721
0 388 6022
0 389 4848
0 390 8365
0 391 4421
0 392 5484
0 393 18598
0 394 18275
0 395 13903
0 396 14755
0 397 13440
0 398 8972
0 399 4477
0 400 4282
0 401 13572
0 402 13932
0 403 8827
0 404 16993
0 405 12018
0 406 13862
0 407 517
0 408 12778
0 409 8858
0 410 5582
0 411 15768
0 412 6168
0 413 5888
0 414 8620
0 415 13782
0 416 13453
0 417 191
0 418 13273
0 419 7702
0 420 8645
0 421 14267
0 422 1394
0 423 5965
0 424 16968
0 425 18466
0 426 5344
0 427 14887
0 428 6390
0 429 566
0 430 11238
0 431 14986
0 432 20000
0 433 3105
0 434 632
0 435 12538
0 436 11831
0 437 14012
0 438 17403
0 439 17339
0 440 19487
0 441 4146
0 442 13714
0 443 13521
0 444 17082
0 445 3617
0 446 13761
0 447 6499
0 448 16332
0 449 16929
0 450 15498
0 451 15554
0 452 8721
0 453 14341
0 454 16864
0 455 2789
0 456 13793
0 457 5767
0 458 14046
0 459 6464
0 460 11912
0 461 11145
0 462 8633
0 463 6835
0 464 17762
0 465 15402
0 466 915
0 467 14403
0 468 3563
0 469 962
0 470 4485
0 471 1962
0 472 18502
0 473 15468
0 474 13863
0 475 16362
0 476 8309
0 477 1434
0 478 5558
0 479 6630
0 480 5809
0 481 138
0 482 5775
0 483 16174
0 484 4244
0 485 3367
0 486 66
0 487 6779
0 488 12098
0 489 14716
0 490 8623
0 491 1404
0 492 4228
0 493 14557
0 494 15822
0 495 11843
0 496 5212
0 497 4810
0 498 18352
0 499 16963
0 500 16428
0 501 1279
0 502 17271
0 503 15219
0 504 14470
0 505 17636
0 506 8741
0 507 12163
0 508 12357
0 509 12551
0 510 11326
0 511 16385
0 512 13935
0 513 1837
0 514 4644
0 515 19008
0 516 16347
0 517 13909
0 518 5753
0 519 4342
0 520 12587
0 521 2328
0 522 11952
0 523 5911
0 524 18752
0 525 8376
0 526 2644
0 527 6147
0 528 12132
0 529 4738
0 530 14025
0 531 3892
0 532 11811
0 533 11049
0 534 13999
0 535 11856
0 536 12753
0 537 385
0 538 7184
0 539 7427
0 540 11759
0 541 6405
0 542 3001
0 543 8732
0 544 16594
0 545 16451
0 546 5976
0 547 17883
0 548 14010
0 549 1887
0 550 849
0 551 5681
0 552 19569
0 553 15010
0 554 11046
0 555 17864
0 556 12718
0 557 13253
0 558 6914
0 559 2340
0 560 15660
0 561 2400
0 562 8829
0 563 8129
0 564 6530
0 565 8618
0 566 14231
0 567 16808
0 568 18926
0 569 19246
0 570 2246
0 571 5182
0 572 2326
0 573 6581
0 574 11562
0 575 16317
0 576 4637
0 577 19705
0 578 8155
0 579 8447
0 580 5571
0 581 18802
0 582 15408
0 583 18393
0 584 19853
0 585 1999
0 586 18449
0 587 8858
0 588 3429
0 589 13248
0 590 8013
0 591 8111
0 592 12172
0 593 7337
0 594 17378
0 595 6110
0 596 19576
0 597 14342
0 598 18608
0 599 3793
0 600 4707
0 601 14568
0 602 7997
0 603 16136
0 604 12381
0 605 7753
0 606 7717
0 607 14913
0 608 11297
0 609 389
0 610 2693
0 611 11641
0 612 6180
0 613 892
0 614 5309
0 615 15044
0 616 1388
0 617 13343
0 618 8297
0 619 19890
0 620 6603
0 621 19453
0 622 6511
0 623 15552
0 624 16332
0 625 18136
0 626 700
0 627 2376
0 628 8865
0 629 11378
0 630 528
0 631 16973
0 632 11159
0 633 17841
0 634 18959
0 635 18747
0 636 3285
0 637 4942
0 638 16201
0 639 4764
0 640 3694
0 641 18422
0 642 6258
0 643 7225
0 644 12222
0 645 8512
0 646 6405
0 647 4809
0 648 19695
0 649 6660
0 650 18060
0 651 8525
0 652 8807
0 653 16431
0 654 8177
0 655 4392
0 656 5863
0 657 14593
0 658 607
0 659 7548
0 660 11701
0 661 5697
0 662 13880
0 663 4682
0 664 13024
0 665 17870
0 666 15254
0 667 11079
0 668 7073
0 669 2313
0 670 8647
0 671 15120
0 672 18715
0 673 8810
0 674 19952
0 675 12812
0 676 5584
0 677 2948
0 678 14215
0 679 2176
0 680 6291
0 681 8636
0 682 6786
0 683 2390
0 684 18919
0 685 17118
0 686 14124
0 687 19705
0 688 16436
0 689 19463
0 690 16466
0 691 1744
0 692 2417
0 693 19108
0 694 7350
0 695 18115
0 696 13309
0 697 389
0 698 1551
0 699 3740
0 700 17117
0 701 15679
0 702 19035
0 703 11510
0 704 16615
0 705 4212
0 706 7365
0 707 6285
0 708 19276
0 709 12796
0 710 11433
0 711 6854
0 712 8179
0 713 19661
0 714 13711
0 715 19970
0 716 7266
0 717 3701
0 718 16976
0 719 13778
0 720 17815
0 721 14773
0 722 36
0 723 13725
0 724 14959
0 725 5084
0 726 19932
0 727 16445
0 728 19852
0 729 19534
0 730 6670
0 731 15932
0 732 273
0 733 12773
0 734 18081
0 735 19948
0 736 17472
0 737 19195
0 738 5996
0 739 18871
0 740 11120
0 741 5646
0 742 12644
0 743 3672
0 744 12622
0 745 11474
0 746 3073
0 747 17431
0 748 5588
0 749 378
0 750 2284
0 751 1962
0 752 547
0 753 11827
0 754 18997
0 755 16210
0 756 999
0 757 3650
0 758 11522
0 759 680
0 760 5787
0 761 18302
0 762 13351
0 763 13136
0 764 5299
0 765 2675
0 766 8460
0 767 11662
0 768 19412
0 769 2638
0 770 15572
0 771 13323
0 772 5068
0 773 4608
0 774 3436
0 775 2001
0 776 2049
0 777 16365
0 778 16556
0 779 1061
0 780 720
0 781 15856
0 782 5801
0 783 17842
0 784 11986
0 785 2370
0 786 17631
0 787 7445
0 788 6010
0 789 15170
0 790 16328
0 791 14551
0 792 5503
0 793 5486
0 794 2783
0 795 3471
0 796 11058
0 797 2472
0 798 2567
0 799 17693
0 800 12558
0 801 13118
0 802 18307
0 803 18116
0 804 715
0 805 5847
0 806 12585
0 807 18933
0 808 14787
0 809 4016
0 810 12466
0 811 14676
0 812 8027
0 813 8319
0 814 114
0 815 19041
0 816 2934
0 817 780
0 818 1020
0 819 14548
0 820 1432
0 821 143
0 822 13128
0 823 1693
0 824 17022
0 825 16655
0 826 17261
0 827 17108
0 828 3199
0 829 4298
0 830 17586
0 831 14845
0 832 15076
0 833 13167
0 834 4961
0 835 8699
0 836 13817
0 837 19922
0 838 6517
0 839 13154
0 840 5891
0 841 12891
0 842 2833
0 843 12287
0 844 8868
0 845 4867
0 846 2882
0 847 2310
0 848 11530
0 849 14994
0 850 17886
0 851 6123
0 852 14781
0 853 15965
0 854 5382
0 855 864
0 856 13094
0 857 3220
0 858 5121
0 859 15969
0 860 15062
0 861 12477
0 862 17071
0 863 4829
0 864 1588
0 865 2773
0 866 7680
0 867 18762
0 868 11351
0 869 15098
0 870 13316
0 871 16066
0 872 15356
0 873 14695
0 874 15300
0 875 12732
0 876 240
0 877 13601
0 878 8172
0 879 112
0 880 11055
0 881 687
0 882 12756
0 883 12769
0 884 2400
0 885 8335
0 886 5260
0 887 2127
0 888 5626
0 889 6570
0 890 18653
0 891 8515
0 892 11161
0 893 6073
0 894 7421
0 895 4654
0 896 13375
0 897 7397
0 898 2150
0 899 16725
0 900 12046
0 901 13892
0 902 13999
0 903 19695
0 904 7563
0 905 17537
0 906 16368
0 907 3571
0 908 13555
0 909 188
0 910 17411
0 911 17114
0 912 15249
0 913 5277
0 914 19427
0 915 2922
0 916 8216
0 917 1737
0 918 17008
0 919 7123
0 920 6636
0 921 19360
0 922 6341
0 923 7088
0 924 19280
0 925 14446
0 926 5908
0 927 15909
0 928 13242
0 929 2338
0 930 5949
0 931 1075
0 932 13765
0 933 16790
0 934 2581
0 935 3837
0 936 325
0 937 5823
0 938 249
0 939 2130
0 940 1892
0 941 3904
0 942 568
0 943 3737
0 944 8509
0 945 4776
0 946 18711
0 947 1608
0 948 17888
0 949 1496
0 950 7868
0 951 8111
0 952 7255
0 953 18902
0 954 3408
0 955 3283
0 956 3831
0 957 12249
0 958 779
0 959 6413
0 960 17072
0 961 13224
0 962 14895
0 963 11612
0 964 3286
0 965 18647
0 966 18077
0 967 2117
0 968 4988
0 969 15436
0 970 2408
0 971 12488
0 972 4450
0 973 18987
0 974 910
0 975 14308
0 976 11652
0 977 3880
0 978 6767
0 979 11073
0 980 12901
0 981 17013
0 982 13601
0 983 11828
0 984 11594
0 985 11732
0 986 15984
0 987 19692
0 988 14751
0 989 8681
0 990 465
0 991 18334
0 992 18368
0 993 17218
0 994 1819
0 995 18045
0 996 15920
0 997 6899
0 998 17493
0 999 2605
0 1000 11317
0 1001 4862
0 1002 894
0 1003 1955
0 1004 17528
0 1005 8092
0 1006 15237
0 1007 11576
0 1008 16053
0 1009 15269
0 1010 4974
0 1011 12097
0 1012 19336
0 1013 5895
0 1014 8445
0 1015 16661
0 1016 1473
0 1017 6413
0 1018 12991
0 1019 16463
0 1020 19958
0 1021 14909
0 1022 2232
0 1023 12439
0 1024 7233
0 1025 1451
0 1026 8590
0 1027 14219
0 1028 5705
0 1029 16703
0 1030 18704
0 1031 1885
0 1032 7413
0 1033 708
0 1034 15402
0 1035 16134
0 1036 7182
0 1037 12286
0 1038 8978
0 1039 14679
0 1040 6983
0 1041 7516
0 1042 775
0 1043 11749
0 1044 12808
0 1045 13384
0 1046 4572
0 1047 4099
0 1048 1891
0 1049 7603
0 1050 17910
0 1051 7526
0 1052 1348
0 1053 8334
0 1054 15215
0 1055 12080
0 1056 11700
0 1057 15910
0 1058 17838
0 1059 818
0 1060 6991
0 1061 1277
0 1062 11409
0 1063 12673
0 1064 14710
0 1065 16210
0 1066 5527
0 1067 12846
0 1068 11679
0 1069 4574
0 1070 2635
0 1071 2692
0 1072 372
0 1073 14747
0 1074 16379
0 1075 7853
0 1076 18212
0 1077 7735
0 1078 8064
0 1079 2842
0 1080 2539
0 1081 17651
0 1082 13839
0 1083 13790
0 1084 14982
0 1085 17129
0 1086 18322
0 1087 5304
0 1088 5612
0 1089 7989
0 1090 3436
0 1091 17680
0 1092 19615
0 1093 2553
0 1094 1468
0 1095 16410
0 1096 8125
0 1097 1102
0 1098 13888
0 1099 18522
0 1100 3492
0 1101 3431
0 1102 16418
0 1103 1075
0 1104 1274
0 1105 15778
0 1106 16393
0 1107 15057
0 1108 3943
0 1109 19516
0 1110 7321
0 1111 1300
0 1112 19192
0 1113 12771
0 1114 8718
0 1115 15727
0 1116 5374
0 1117 1968
0 1118 4562
0 1119 15340
0 1120 4555
0 1121 11921
0 1122 2988
0 1123 15426
0 1124 4368
0 1125 11440
0 1126 4328
0 1127 11238
0 1128 797
0 1129 17812
0 1130 16117
0 1131 2223
0 1132 1044
0 1133 16818
0 1134 13445
0 1135 7404
0 1136 17680
0 1137 15575
0 1138 17946
0 1139 7173
0 1140 7579
0 1141 12288
0 1142 7675
0 1143 370
0 1144 3833
0 1145 2964
0 1146 15426
0 1147 14091
0 1148 5614
0 1149 18523
0 1150 11791
0 1151 16677
0 1152 7027
0 1153 667
0 1154 1139
0 1155 804
0 1156 5942
0 1157 19818
0 1158 2156
0 1159 8660
0 1160 15499
0 1161 13034
0 1162 378
0 1163 3922
0 1164 18766
0 1165 16273
0 1166 3162
0 1167 8655
0 1168 13069
0 1169 11165
0 1170 14319
0 1171 14473
0 1172 7254
0 1173 14182
0 1174 4695
0 1175 16478
0 1176 4020
0 1177 18582
0 1178 275
0 1179 11325
0 1180 16010
0 1181 11467
0 1182 11466
0 1183 7171
0 1184 19527
0 1185 3780
0 1186 911
0 1187 17314
0 1188 15540
0 1189 3489
0 1190 1551
0 1191 15457
0 1192 14592
0 1193 506
0 1194 3095
0 1195 14308
0 1196 12126
0 1197 11467
0 1198 4641
0 1199 12642
0 1200 11444
0 1201 2794
0 1202 6719
0 1203 17068
0 1204 8578
0 1205 7953
0 1206 18165
0 1207 17027
0 1208 14260
0 1209 14285
0 1210 2002
0 1211 17737
0 1212 14767
0 1213 15575
0 1214 5164
0 1215 7004
0 1216 15016
0 1217 19240
0 1218 19535
0 1219 14831
0 1220 16547
0 1221 38
0 1222 5661
0 1223 14604
0 1224 5854
0 1225 6317
0 1226 2195
0 1227 11881
0 1228 12525
0 1229 8326
0 1230 6193
0 1231 14711
0 1232 18435
0 1233 15374
0 1234 6344
0 1235 13896
0 1236 14604
0 1237 3914
0 1238 6125
0 1239 611
0 1240 4186
0 1241 3011
0 1242 11001
0 1243 7136
0 1244 15374
0 1245 14202
0 1246 18146
0 1247 12002
0 1248 13706
0 1249 7145
0 1250 8634
0 1251 7710
0 1252 5481
0 1253 4129
0 1254 7349
0 1255 526
0 1256 1351
0 1257 11266
0 1258 3975
0 1259 12186
0 1260 7097
0 1261 11044
0 1262 4363
0 1263 12623
0 1264 14383
0 1265 17071
0 1266 16823
0 1267 14479
0 1268 14915
0 1269 11773
0 1270 4628
0 1271 13170
0 1272 6398
0 1273 14879
0 1274 5806
0 1275 15658
0 1276 3786
0 1277 18894
0 1278 1661
0 1279 16898
0 1280 16687
0 1281 16705
0 1282 13589
0 1283 3365
0 1284 11104
0 1285 408
0 1286 1719
0 1287 3211
0 1288 4164
0 1289 19876
0 1290 6067
0 1291 19172
0 1292 983
0 1293 16297
0 1294 7022
0 1295 2403
0 1296 17734
0 1297 11574
0 1298 510
0 1299 5388
0 1300 1461
0 1301 11254
0 1302 5745
0 1303 18985
0 1304 16973
0 1305 12394
0 1306 3796
0 1307 4264
0 1308 16202
0 1309 14237
0 1310 11953
0 1311 7366
0 1312 12184
0 1313 14540
0 1314 6598
0 1315 7962
0 1316 8987
0 1317 8195
0 1318 3333
0 1319 19843
0 1320 16486
0 1321 5974
0 1322 11603
0 1323 16928
0 1324 8687
0 1325 6144
0 1326 17230
0 1327 18329
0 1328 11061
0 1329 15614
0 1330 13383
0 1331 2824
0 1332 711
0 1333 1259
0 1334 17044
0 1335 8646
0 1336 19494
0 1337 13643
0 1338 11395
0 1339 1455
0 1340 4785
0 1341 12558
0 1342 7916
0 1343 19641
0 1344 11597
0 1345 3564
0 1346 4653
0 1347 3747
0 1348 14227
0 1349 5883
0 1350 18439
0 1351 4497
0 1352 16229
0 1353 18020
0 1354 13179
0 1355 2738
0 1356 6942
0 1357 5813
0 1358 2022
0 1359 3726
0 1360 14240
0 1361 15038
0 1362 8942
0 1363 11944
0 1364 14171
0 1365 3215
0 1366 319
0 1367 12714
0 1368 18581
0 1369 810
0 1370 6072
0 1371 14616
0 1372 15417
0 1373 11807
0 1374 4966
0 1375 859
0 1376 3947
0 1377 1422
0 1378 3369
0 1379 16447
0 1380 11278
0 1381 7031
0 1382 5332
0 1383 17277
0 1384 2863
0 1385 4893
0 1386 5452
0 1387 16365
0 1388 4912
0 1389 3828
0 1390 18695
0 1391 4534
0 1392 18750
0 1393 16070
0 1394 955
0 1395 11910
0 1396 1993
0 1397 251
0 1398 17750
0 1399 7192
0 1400 11490
0 1401 982
0 1402 17068
0 1403 4912
0 1404 12033
0 1405 3859
0 1406 1951
0 1407 18387
0 1408 7061
0 1409 792
0 1410 5889
0 1411 3917
0 1412 1927
0 1413 14188
0 1414 6397
0 1415 15215
0 1416 8749
0 1417 8653
0 1418 569
0 1419 3833
0 1420 13764
0 1421 12515
0 1422 17062
0 1423 17457
0 1424 4964
0 1425 5925
0 1426 12479
0 1427 7065
0 1428 7165
0 1429 13231
0 1430 1727
0 1431 2160
0 1432 12431
0 1433 15147
0 1434 19030
0 1435 13857
0 1436 1469
0 1437 17459
0 1438 4041
0 1439 18855
0 1440 19128
0 1441 11874
0 1442 6084
0 1443 12721
0 1444 8915
0 1445 18061
0 1446 1075
0 1447 16383
0 1448 15886
0 1449 11893
0 1450 7959
0 1451 6077
0 1452 13436
0 1453 16881
0 1454 18194
0 1455 19791
0 1456 17366
0 1457 8920
0 1458 4576
0 1459 2500
0 1460 7480
0 1461 14217
0 1462 16451
0 1463 1391
0 1464 8521
0 1465 13446
0 1466 1678
0 1467 2419
0 1468 7594
0 1469 6081
0 1470 11917
0 1471 11604
0 1472 3119
0 1473 16123
0 1474 8509
0 1475 11839
0 1476 1305
0 1477 14441
0 1478 3366
0 1479 1078
0 1480 3247
0 1481 13993
0 1482 2939
0 1483 7047
0 1484 18227
0 1485 11411
0 1486 19080
0 1487 6776
0 1488 1459
0 1489 15087
0 1490 1624
0 1491 12750
0 1492 5781
0 1493 13727
0 1494 19889
0 1495 5602
0 1496 7865
0 1497 5348
0 1498 3997
0 1499 75
0 1500 13893
0 1501 567
0 1502 6818
0 1503 18393
0 1504 8818
0 1505 8302
0 1506 2896
0 1507 17813
0 1508 2925
0 1509 17990
0 1510 17862
0 1511 15807
0 1512 16637
0 1513 2826
0 1514 16262
0 1515 11075
0 1516 7696
0 1517 11322
0 1518 6936
0 1519 6298
0 1520 6530
0 1521 16116
0 1522 13925
0 1523 15009
0 1524 13553
0 1525 4754
0 1526 15234
0 1527 14819
0 1528 7794
0 1529 826
0 1530 17254
0 1531 14070
0 1532 2595
0 1533 18524
0 1534 4901
0 1535 12529
0 1536 8066
0 1537 3563
0 1538 15776
0 1539 18865
0 1540 19475
0 1541 17051
0 1542 3092
0 1543 6685
0 1544 1942
0 1545 16460
0 1546 877
0 1547 15026
0 1548 4081
0 1549 48
0 1550 6951
0 1551 16350
0 1552 19879
0 1553 11263
0 1554 6680
0 1555 7644
0 1556 550
0 1557 4055
0 1558 14359
0 1559 12107
0 1560 16578
0 1561 5133
0 1562 16848
0 1563 8859
0 1564 4674
0 1565 14349
0 1566 18690
0 1567 5301
0 1568 2411
0 1569 4110
0 1570 15161
0 1571 8281
0 1572 15366
0 1573 5789
0 1574 3758
0 1575 19101
0 1576 13713
0 1577 16739
0 1578 19682
0 1579 17737
0 1580 19919
0 1581 17106
0 1582 1711
0 1583 19348
0 1584 4592
0 1585 16101
0 1586 14991
0 1587 6400
0 1588 8109
0 1589 11793
0 1590 11848
0 1591 11908
0 1592 16101
0 1593 8182
0 1594 1815
0 1595 19168
0 1596 12492
0 1597 2090
0 1598 3825
0 1599 14754
0 1600 18479
0 1601 7234
0 1602 14255
0 1603 18197
0 1604 3398
0 1605 493
0 1606 11995
0 1607 2482
0 1608 5541
0 1609 19906
0 1610 6830
0 1611 16809
0 1612 14662
0 1613 5140
0 1614 18955
0 1615 3184
0 1616 17660
0 1617 6306
0 1618 16064
0 1619 3027
0 1620 15908
0 1621 13389
0 1622 7912
0 1623 13633
0 1624 12929
0 1625 19953
0 1626 17214
0 1627 5236
0 1628 19454
0 1629 4068
0 1630 14031
0 1631 1955
0 1632 7589
0 1633 12984
0 1634 13620
0 1635 1653
0 1636 18069
0 1637 12671
0 1638 8937
0 1639 14878
0 1640 15614
0 1641 12980
0 1642 14955
0 1643 12477
0 1644 17441
0 1645 3261
0 1646 3081
0 1647 18111
0 1648 16657
0 1649 14982
0 1650 1345
0 1651 5773
0 1652 7240
0 1653 2272
0 1654 3597
0 1655 15597
0 1656 2512
0 1657 4721
0 1658 2123
0 1659 16373
0 1660 8519
0 1661 4869
0 1662 6978
0 1663 754
0 1664 18743
0 1665 17985
0 1666 16375
0 1667 14283
0 1668 14293
0 1669 6351
0 1670 8572
0 1671 15598
0 1672 6779
0 1673 3881
0 1674 16965
0 1675 14310
0 1676 7315
0 1677 19013
0 1678 2644
0 1679 2458
0 1680 8803
0 1681 6165
0 1682 11247
0 1683 1833
0 1684 14409
0 1685 18424
0 1686 19238
0 1687 8722
0 1688 16040
0 1689 18061
0 1690 14686
0 1691 16918
0 1692 20
0 1693 14790
0 1694 19851
0 1695 6141
0 1696 11580
0 1697 3191
0 1698 1435
0 1699 8476
0 1700 16408
0 1701 2386
0 1702 18356
0 1703 2137
0 1704 2994
0 1705 15386
0 1706 14143
0 1707 5930
0 1708 12426
0 1709 3395
0 1710 16151
0 1711 965
0 1712 4376
0 1713 14898
0 1714 16645
0 1715 6445
0 1716 927
0 1717 11015
0 1718 19334
0 1719 4754
0 1720 18827
0 1721 17563
0 1722 7204
0 1723 8044
0 1724 4642
0 1725 4171
0 1726 14236
0 1727 4340
0 1728 6961
0 1729 18142
0 1730 3019
0 1731 522
0 1732 7978
0 1733 13975
0 1734 1316
0 1735 8645
0 1736 7465
0 1737 1740
0 1738 11482
0 1739 19524
0 1740 13811
0 1741 2853
0 1742 17581
0 1743 12295
0 1744 13087
0 1745 2098
0 1746 14241
0 1747 3208
0 1748 19318
0 1749 18651
0 1750 15990
0 1751 1477
0 1752 11519
0 1753 19329
0 1754 318
0 1755 11394
0 1756 17398
0 1757 4411
0 1758 11530
0 1759 6861
0 1760 3203
0 1761 16501
0 1762 6552
0 1763 12475
0 1764 628
0 1765 2945
0 1766 5054
0 1767 19649
0 1768 12806
0 1769 16291
0 1770 3425
0 1771 8012
0 1772 3009
0 1773 3288
0 1774 16342
0 1775 1262
0 1776 17416
0 1777 11886
0 1778 8064
0 1779 12089
0 1780 18724
0 1781 18326
0 1782 1086
0 1783 2385
0 1784 988
0 1785 11068
0 1786 8601
0 1787 16137
0 1788 16530
0 1789 19785
0 1790 3960
0 1791 6752
0 1792 1737
0 1793 7292
0 1794 5592
0 1795 3279
0 1796 6813
0 1797 16722
0 1798 17455
0 1799 18042
0 1800 1855
0 1801 3503
0 1802 2074
0 1803 17323
0 1804 16393
0 1805 13588
0 1806 8736
0 1807 5163
0 1808 8436
0 1809 17709
0 1810 4012
0 1811 2467
0 1812 7625
0 1813 5714
0 1814 17428
0 1815 11695
0 1816 78
0 1817 8457
0 1818 7057
0 1819 15557
0 1820 3864
0 1821 7007
0 1822 13822
0 1823 8132
