9917847 4000
1 1581 1475
0 1013 10128
1 1518 1013
0 876 10436
1 1623 876
0 1850 10165
1 1539 1850
0 1793 10897
1 1639 1793
0 1614 10504
1 1997 1614
0 310 10152
1 238 310
0 255 10637
1 266 255
0 44 10038
1 1596 44
0 831 10758
1 1982 831
0 90 10104
1 1330 90
0 1206 10258
1 1369 1206
0 1961 10713
1 83 1961
0 1663 10390
1 481 1663
0 666 10621
1 1583 666
0 1195 10227
1 1743 1195
0 795 10345
1 819 795
0 227 10101
1 1311 227
0 1158 10202
1 1008 1158
0 1105 10400
1 1220 1105
0 1098 10177
1 1935 1098
0 921 10480
1 151 921
0 908 10394
1 931 908
0 251 10398
1 737 251
0 1752 10683
1 896 1752
0 868 10117
1 579 868
0 437 10590
1 123 437
0 904 10818
1 606 904
0 678 10715
1 703 678
0 1701 10696
1 1349 1701
0 1755 10879
1 459 1755
0 1554 10073
1 1172 1554
0 577 10096
1 1844 577
0 267 10255
1 1956 267
0 412 10956
1 544 412
0 12 10575
1 655 12
0 1 6146
0 2 12767
0 3 3482
0 4 18328
0 5 18834
0 6 4837
0 7 8282
0 8 19448
0 9 18631
0 10 17603
0 11 2406
0 12 11814
0 13 11474
0 14 5350
0 15 8420
0 16 17337
0 17 2261
0 18 15575
0 19 5997
0 20 1845
0 21 6935
0 22 19758
0 23 1162
0 24 13536
0 25 3137
0 26 7598
0 27 16279
0 28 8217
0 29 6926
0 30 2014
0 31 2569
0 32 1339
0 33 6245
0 34 16017
0 35 15835
0 36 443
0 37 12140
0 38 5837
0 39 3971
0 40 15306
0 41 8389
0 42 136
0 43 2416
0 44 12403
0 45 7869
0 46 15981
0 47 4438
0 48 14713
0 49 13404
0 50 1577
0 51 7252
0 52 16285
0 53 18933
0 54 12620
0 55 11082
0 56 6918
0 57 2844
0 58 12476
0 59 5047
0 60 15018
0 61 14193
0 62 443
0 63 5615
0 64 16729
0 65 3865
0 66 7750
0 67 19736
0 68 18401
0 69 19055
0 70 19313
0 71 8281
0 72 19968
0 73 7573
0 74 12588
0 75 15416
0 76 3871
0 77 16499
0 78 8353
0 79 6197
0 80 5844
0 81 19433
0 82 7636
0 83 8849
0 84 13748
0 85 13734
0 86 12985
0 87 13625
0 88 15212
0 89 13631
0 90 18671
0 91 13748
0 92 11430
0 93 3108
0 94 5581
0 95 16512
0 96 19747
0 97 15615
0 98 12872
0 99 1225
0 100 1977
0 101 17523
0 102 18281
0 103 12950
0 104 2641
0 105 2631
0 106 1174
0 107 903
0 108 2031
0 109 16519
0 110 13436
0 111 19414
0 112 12411
0 113 8323
0 114 41
0 115 3155
0 116 12592
0 117 6690
0 118 16876
0 119 15727
0 120 4221
0 121 8100
0 122 15882
0 123 8939
0 124 19458
0 125 3187
0 126 1970
0 127 2239
0 128 14227
0 129 13477
0 130 3897
0 131 6545
0 132 16221
0 133 17923
0 134 2122
0 135 17558
0 136 11538
0 137 7660
0 138 16042
0 139 16577
0 140 17010
0 141 1822
0 142 16142
0 143 16893
0 144 7858
0 145 8132
0 146 13267
0 147 1119
0 148 12004
0 149 14082
0 150 7808
0 151 8889
0 152 15073
0 153 14702
0 154 11532
0 155 15318
0 156 11540
0 157 19237
0 158 5775
0 159 6171
0 160 7689
0 161 6343
0 162 4294
0 163 15477
0 164 2831
0 165 2972
0 166 8699
0 167 5710
0 168 17522
0 169 17132
0 170 15717
0 171 15695
0 172 5140
0 173 3592
0 174 14411
0 175 19642
0 176 16282
0 177 14272
0 178 856
0 179 11777
0 180 18928
0 181 11420
0 182 7453
0 183 9
0 184 2880
0 185 14334
0 186 19714
0 187 7719
0 188 2732
0 189 11316
0 190 8351
0 191 5089
0 192 19014
0 193 2819
0 194 4046
0 195 1845
0 196 17186
0 197 17720
0 198 8508
0 199 844
0 200 1592
0 201 537
0 202 14204
0 203 11140
0 204 545
0 205 12734
0 206 5533
0 207 5441
0 208 906
0 209 2843
0 210 17272
0 211 3760
0 212 13343
0 213 4342
0 214 12883
0 215 1357
0 216 1232
0 217 2215
0 218 15311
0 219 16966
0 220 12986
0 221 14114
0 222 6626
0 223 1246
0 224 14762
0 225 18224
0 226 3626
0 227 17266
0 228 2463
0 229 19574
0 230 16502
0 231 6954
0 232 19273
0 233 4425
0 234 14853
0 235 7846
0 236 11963
0 237 16583
0 238 8813
0 239 7997
0 240 12840
0 241 15832
0 242 11004
0 243 5733
0 244 17103
0 245 17683
0 246 15118
0 247 5942
0 248 6494
0 249 14030
0 250 13846
0 251 18156
0 252 19191
0 253 15757
0 254 8722
0 255 15099
0 256 6716
0 257 4776
0 258 16061
0 259 12778
0 260 2466
0 261 18799
0 262 18029
0 263 1326
0 264 11648
0 265 6477
0 266 8814
0 267 18004
0 268 13121
0 269 13832
0 270 16957
0 271 4735
0 272 6978
0 273 6519
0 274 18480
0 275 3401
0 276 18425
0 277 19859
0 278 7994
0 279 17777
0 280 19151
0 281 11399
0 282 17418
0 283 17769
0 284 312
0 285 12002
0 286 7198
0 287 6131
0 288 3463
0 289 13623
0 290 2442
0 291 7412
0 292 7154
0 293 14690
0 294 5114
0 295 6656
0 296 16905
0 297 2851
0 298 14710
0 299 16930
0 300 17532
0 301 19340
0 302 3135
0 303 11885
0 304 14606
0 305 3597
0 306 15320
0 307 4327
0 308 1562
0 309 5652
0 310 19787
0 311 18256
0 312 12317
0 313 18160
0 314 16898
0 315 11008
0 316 13787
0 317 8215
0 318 303
0 319 16567
0 320 14797
0 321 19421
0 322 6395
0 323 18262
0 324 18041
0 325 2979
0 326 13488
0 327 6406
0 328 13666
0 329 246
0 330 928
0 331 7828
0 332 1416
0 333 7056
0 334 8627
0 335 15045
0 336 3056
0 337 14383
0 338 19870
0 339 6663
0 340 15574
0 341 17335
0 342 19078
0 343 14661
0 344 1751
0 345 18389
0 346 7472
0 347 15143
0 348 5892
0 349 3839
0 350 19110
0 351 18731
0 352 17227
0 353 6694
0 354 17807
0 355 3142
0 356 12402
0 357 1749
0 358 4479
0 359 1621
0 360 665
0 361 14662
0 362 1436
0 363 17892
0 364 4722
0 365 11421
0 366 15269
0 367 11587
0 368 12135
0 369 16390
0 370 17821
0 371 16456
0 372 7216
0 373 6863
0 374 2376
0 375 18544
0 376 7378
0 377 6256
0 378 3589
0 379 14554
0 380 2033
0 381 6706
0 382 4616
0 383 18225
0 384 11327
0 385 1478
0 386 17075
0 387 3379
0 388 7671
0 389 8308
0 390 17908
0 391 13454
0 392 8424
0 393 11996
0 394 2510
0 395 5001
0 396 3444
0 397 8464
0 398 19257
0 399 19816
0 400 4301
0 401 15206
0 402 7770
0 403 5740
0 404 16569
0 405 5112
0 406 12075
0 407 7745
0 408 5831
0 409 1296
0 410 15550
0 411 14121
0 412 13500
0 413 6067
0 414 15087
0 415 19039
0 416 7719
0 417 17136
0 418 7628
0 419 12244
0 420 11963
0 421 17289
0 422 3961
0 423 223
0 424 11933
0 425 5712
0 426 8448
0 427 19937
0 428 1782
0 429 12104
0 430 15546
0 431 19327
0 432 6028
0 433 2209
0 434 7252
0 435 16015
0 436 19789
0 437 14776
0 438 18473
0 439 4293
0 440 18344
0 441 8645
0 442 5950
0 443 690
0 444 15662
0 445 13595
0 446 16150
0 447 8473
0 448 12187
0 449 8249
0 450 1303
0 451 2576
0 452 18624
0 453 1399
0 454 3652
0 455 557
0 456 8468
0 457 11934
0 458 15418
0 459 8979
0 460 15471
0 461 7427
0 462 7437
0 463 19505
0 464 18995
0 465 2625
0 466 13473
0 467 8672
0 468 5729
0 469 4600
0 470 12931
0 471 11644
0 472 5903
0 473 3309
0 474 15963
0 475 15210
0 476 17113
0 477 16428
0 478 826
0 479 15058
0 480 5567
0 481 8852
0 482 1186
0 483 5265
0 484 18871
0 485 16410
0 486 4320
0 487 11472
0 488 2883
0 489 1671
0 490 14151
0 491 5295
0 492 14656
0 493 12769
0 494 11886
0 495 14068
0 496 2588
0 497 15383
0 498 14923
0 499 16909
0 500 4577
0 501 15224
0 502 12126
0 503 2224
0 504 4973
0 505 1655
0 506 13117
0 507 12309
0 508 15235
0 509 19081
0 510 12992
0 511 14280
0 512 17492
0 513 13308
0 514 6176
0 515 15498
0 516 4130
0 517 2919
0 518 14841
0 519 2166
0 520 11489
0 521 795
0 522 15686
0 523 2989
0 524 14041
0 525 1202
0 526 8662
0 527 5777
0 528 702
0 529 15100
0 530 13769
0 531 3140
0 532 2753
0 533 11571
0 534 6309
0 535 19427
0 536 18284
0 537 142
0 538 8154
0 539 12803
0 540 2612
0 541 5405
0 542 1456
0 543 13394
0 544 8996
0 545 4594
0 546 17264
0 547 3658
0 548 3587
0 549 11840
0 550 13971
0 551 7801
0 552 1082
0 553 6602
0 554 11636
0 555 12353
0 556 1361
0 557 15451
0 558 6561
0 559 7508
0 560 6938
0 561 7495
0 562 6454
0 563 17573
0 564 7531
0 565 15232
0 566 16830
0 567 6189
0 568 3431
0 569 8189
0 570 6966
0 571 13105
0 572 17610
0 573 7334
0 574 11330
0 575 17148
0 576 140
0 577 13092
0 578 14041
0 579 8922
0 580 5412
0 581 12171
0 582 11241
0 583 12671
0 584 11503
0 585 11473
0 586 13511
0 587 15406
0 588 3310
0 589 4665
0 590 7147
0 591 16623
0 592 4672
0 593 16151
0 594 6381
0 595 14459
0 596 4242
0 597 588
0 598 4017
0 599 18271
0 600 12399
0 601 13024
0 602 17307
0 603 6780
0 604 2735
0 605 6053
0 606 8939
0 607 14312
0 608 19268
0 609 862
0 610 2702
0 611 18931
0 612 5117
0 613 13605
0 614 5574
0 615 14135
0 616 15200
0 617 6110
0 618 13284
0 619 8295
0 620 18863
0 621 14302
0 622 2268
0 623 14986
0 624 1489
0 625 1934
0 626 11298
0 627 192
0 628 2926
0 629 47
0 630 7177
0 631 15583
0 632 8301
0 633 19874
0 634 16330
0 635 11043
0 636 6296
0 637 8463
0 638 482
0 639 7266
0 640 8
0 641 11331
0 642 796
0 643 15997
0 644 19847
0 645 11738
0 646 14366
0 647 1152
0 648 7502
0 649 5625
0 650 3784
0 651 12465
0 652 11761
0 653 12006
0 654 16590
0 655 8997
0 656 18300
0 657 12296
0 658 6562
0 659 14496
0 660 18550
0 661 6342
0 662 17062
0 663 339
0 664 8742
0 665 16146
0 666 14391
0 667 11163
0 668 18448
0 669 1173
0 670 1803
0 671 18846
0 672 18983
0 673 732
0 674 19289
0 675 13425
0 676 16339
0 677 11412
0 678 15728
0 679 5361
0 680 19893
0 681 3748
0 682 14907
0 683 6376
0 684 6189
0 685 7462
0 686 6548
0 687 17851
0 688 18243
0 689 2128
0 690 4220
0 691 8342
0 692 57
0 693 7059
0 694 16117
0 695 5541
0 696 4062
0 697 18664
0 698 8436
0 699 5150
0 700 2948
0 701 3715
0 702 2197
0 703 8958
0 704 842
0 705 19175
0 706 12761
0 707 1331
0 708 11535
0 709 16318
0 710 13611
0 711 11876
0 712 7720
0 713 4403
0 714 12307
0 715 18830
0 716 19628
0 717 7551
0 718 1721
0 719 7154
0 720 15767
0 721 14467
0 722 12691
0 723 4771
0 724 7173
0 725 11786
0 726 12255
0 727 19639
0 728 16345
0 729 7401
0 730 435
0 731 18505
0 732 6634
0 733 607
0 734 7516
0 735 16468
0 736 18146
0 737 8900
0 738 17773
0 739 14137
0 740 14551
0 741 19512
0 742 16852
0 743 7493
0 744 14633
0 745 14669
0 746 13007
0 747 7578
0 748 1262
0 749 3413
0 750 19494
0 751 667
0 752 16856
0 753 18397
0 754 11334
0 755 6922
0 756 15817
0 757 18890
0 758 18278
0 759 6559
0 760 12052
0 761 711
0 762 17551
0 763 7235
0 764 3961
0 765 18275
0 766 144
0 767 12063
0 768 11115
0 769 19338
0 770 16483
0 771 1477
0 772 5482
0 773 7378
0 774 11781
0 775 17695
0 776 2885
0 777 1457
0 778 1296
0 779 1334
0 780 6538
0 781 8495
0 782 17603
0 783 197
0 784 15816
0 785 6595
0 786 13822
0 787 16282
0 788 14849
0 789 12038
0 790 1711
0 791 1416
0 792 5447
0 793 13989
0 794 4266
0 795 14553
0 796 2957
0 797 6807
0 798 368
0 799 3491
0 800 7963
0 801 11927
0 802 15516
0 803 1796
0 804 12910
0 805 17221
0 806 1505
0 807 1030
0 808 6041
0 809 4009
0 810 11343
0 811 2474
0 812 751
0 813 19941
0 814 5648
0 815 12446
0 816 18668
0 817 8005
0 818 7282
0 819 8858
0 820 115
0 821 14337
0 822 5566
0 823 5724
0 824 16778
0 825 18923
0 826 19705
0 827 2789
0 828 4948
0 829 15797
0 830 19504
0 831 12798
0 832 17308
0 833 17243
0 834 11487
0 835 7544
0 836 3667
0 837 11778
0 838 18927
0 839 11432
0 840 7281
0 841 2637
0 842 12293
0 843 7196
0 844 14619
0 845 14911
0 846 19244
0 847 19839
0 848 18028
0 849 14723
0 850 19243
0 851 11492
0 852 5867
0 853 5827
0 854 5865
0 855 6890
0 856 4269
0 857 4787
0 858 16443
0 859 308
0 860 19006
0 861 13799
0 862 11578
0 863 18663
0 864 6259
0 865 4147
0 866 11377
0 867 16149
0 868 16162
0 869 2415
0 870 4062
0 871 16896
0 872 6113
0 873 13860
0 874 2223
0 875 66
0 876 12168
0 877 6038
0 878 3987
0 879 1747
0 880 6768
0 881 17621
0 882 13995
0 883 13761
0 884 4375
0 885 3085
0 886 2741
0 887 7037
0 888 3315
0 889 7495
0 890 15280
0 891 11036
0 892 18152
0 893 6762
0 894 11129
0 895 1764
0 896 8905
0 897 5772
0 898 6812
0 899 12385
0 900 13026
0 901 11579
0 902 3787
0 903 4029
0 904 14042
0 905 6278
0 906 1748
0 907 14229
0 908 11420
0 909 16496
0 910 18745
0 911 2702
0 912 17024
0 913 18991
0 914 15215
0 915 15786
0 916 12728
0 917 12113
0 918 5066
0 919 19829
0 920 17527
0 921 16202
0 922 7653
0 923 4984
0 924 13788
0 925 1570
0 926 12588
0 927 2160
0 928 15892
0 929 14197
0 930 4918
0 931 8899
0 932 693
0 933 17662
0 934 1513
0 935 19120
0 936 3665
0 937 14732
0 938 6743
0 939 14397
0 940 16843
0 941 2958
0 942 4616
0 943 17054
0 944 5125
0 945 815
0 946 8084
0 947 6016
0 948 15259
0 949 12464
0 950 3849
0 951 19230
0 952 8490
0 953 3815
0 954 7548
0 955 846
0 956 12276
0 957 848
0 958 3525
0 959 12867
0 960 14216
0 961 1460
0 962 13753
0 963 14779
0 964 2381
0 965 4591
0 966 2154
0 967 6105
0 968 19911
0 969 5601
0 970 12983
0 971 14923
0 972 14851
0 973 18183
0 974 18332
0 975 19631
0 976 6227
0 977 6827
0 978 12594
0 979 4101
0 980 1460
0 981 12630
0 982 5662
0 983 4727
0 984 15417
0 985 4651
0 986 5206
0 987 14068
0 988 12756
0 989 17032
0 990 12945
0 991 6869
0 992 8092
0 993 3146
0 994 12392
0 995 999
0 996 2030
0 997 17169
0 998 3935
0 999 7139
0 1000 16076
0 1001 1256
0 1002 15302
0 1003 14471
0 1004 19765
0 1005 17447
0 1006 15972
0 1007 4961
0 1008 8863
0 1009 6673
0 1010 19976
0 1011 2633
0 1012 14023
0 1013 15356
0 1014 16547
0 1015 1801
0 1016 16172
0 1017 7333
0 1018 2358
0 1019 16329
0 1020 12962
0 1021 1164
0 1022 2507
0 1023 6809
0 1024 12650
0 1025 17508
0 1026 8594
0 1027 14797
0 1028 13653
0 1029 19885
0 1030 14260
0 1031 19368
0 1032 15812
0 1033 1036
0 1034 3630
0 1035 7714
0 1036 18420
0 1037 2861
0 1038 7157
0 1039 6195
0 1040 19301
0 1041 5444
0 1042 4999
0 1043 13879
0 1044 17852
0 1045 4874
0 1046 13281
0 1047 2293
0 1048 17870
0 1049 118
0 1050 4150
0 1051 13126
0 1052 1902
0 1053 7250
0 1054 7285
0 1055 5034
0 1056 7381
0 1057 6500
0 1058 235
0 1059 13485
0 1060 1052
0 1061 5953
0 1062 16766
0 1063 723
0 1064 12694
0 1065 8006
0 1066 7604
0 1067 18544
0 1068 121
0 1069 19662
0 1070 19648
0 1071 11679
0 1072 12329
0 1073 17384
0 1074 1556
0 1075 19811
0 1076 17636
0 1077 1734
0 1078 3510
0 1079 13234
0 1080 3652
0 1081 15987
0 1082 3845
0 1083 8526
0 1084 18328
0 1085 2814
0 1086 6429
0 1087 12770
0 1088 14958
0 1089 13880
0 1090 3083
0 1091 6397
0 1092 5413
0 1093 4845
0 1094 17726
0 1095 17693
0 1096 18971
0 1097 12982
0 1098 17541
0 1099 5856
0 1100 7736
0 1101 19517
0 1102 15967
0 1103 3943
0 1104 15912
0 1105 14663
0 1106 7318
0 1107 15545
0 1108 11133
0 1109 11344
0 1110 12704
0 1111 8525
0 1112 11714
0 1113 1380
0 1114 15192
0 1115 14532
0 1116 13255
0 1117 19887
0 1118 11310
0 1119 7728
0 1120 16972
0 1121 1436
0 1122 16860
0 1123 3932
0 1124 12224
0 1125 1909
0 1126 15918
0 1127 2772
0 1128 12045
0 1129 16935
0 1130 15288
0 1131 6550
0 1132 286
0 1133 15107
0 1134 18455
0 1135 2126
0 1136 12487
0 1137 5483
0 1138 11253
0 1139 17848
0 1140 12838
0 1141 3846
0 1142 11820
0 1143 5857
0 1144 741
0 1145 3038
0 1146 12038
0 1147 14266
0 1148 13513
0 1149 16728
0 1150 11955
0 1151 8692
0 1152 3143
0 1153 18139
0 1154 14752
0 1155 15004
0 1156 2507
0 1157 1395
0 1158 16273
0 1159 16302
0 1160 8569
0 1161 5090
0 1162 4743
0 1163 14721
0 1164 15958
0 1165 13113
0 1166 18165
0 1167 1087
0 1168 8044
0 1169 11933
0 1170 8209
0 1171 8112
0 1172 8983
0 1173 11556
0 1174 3782
0 1175 664
0 1176 18985
0 1177 3717
0 1178 2958
0 1179 5238
0 1180 13637
0 1181 8113
0 1182 3393
0 1183 7744
0 1184 184
0 1185 13984
0 1186 13230
0 1187 17517
0 1188 641
0 1189 19615
0 1190 15312
0 1191 15556
0 1192 1388
0 1193 2400
0 1194 18387
0 1195 12663
0 1196 5272
0 1197 3149
0 1198 11912
0 1199 4845
0 1200 15128
0 1201 3865
0 1202 16621
0 1203 11310
0 1204 2524
0 1205 11800
0 1206 18503
0 1207 176
0 1208 2050
0 1209 5651
0 1210 4843
0 1211 12332
0 1212 11049
0 1213 11871
0 1214 5882
0 1215 13420
0 1216 17171
0 1217 11714
0 1218 17281
0 1219 6060
0 1220 8883
0 1221 19004
0 1222 16458
0 1223 7733
0 1224 1618
0 1225 15361
0 1226 11747
0 1227 2682
0 1228 13329
0 1229 662
0 1230 3622
0 1231 13899
0 1232 4638
0 1233 1477
0 1234 17337
0 1235 12939
0 1236 4799
0 1237 3317
0 1238 13423
0 1239 13524
0 1240 8531
0 1241 4515
0 1242 16566
0 1243 1638
0 1244 12600
0 1245 13127
0 1246 8511
0 1247 7297
0 1248 12243
0 1249 1264
0 1250 13751
0 1251 600
0 1252 7353
0 1253 3608
0 1254 3975
0 1255 14111
0 1256 11194
0 1257 18851
0 1258 16127
0 1259 17069
0 1260 16854
0 1261 1074
0 1262 15194
0 1263 14943
0 1264 17156
0 1265 13709
0 1266 4400
0 1267 13479
0 1268 17407
0 1269 1191
0 1270 17920
0 1271 7805
0 1272 3125
0 1273 4215
0 1274 6219
0 1275 4067
0 1276 778
0 1277 2786
0 1278 14693
0 1279 4014
0 1280 5675
0 1281 18649
0 1282 12721
0 1283 4425
0 1284 888
0 1285 13525
0 1286 1338
0 1287 12148
0 1288 16507
0 1289 522
0 1290 11622
0 1291 7913
0 1292 12675
0 1293 18581
0 1294 19492
0 1295 19156
0 1296 5664
0 1297 15376
0 1298 14277
0 1299 19305
0 1300 3433
0 1301 1797
0 1302 14238
0 1303 14216
0 1304 6297
0 1305 19519
0 1306 14927
0 1307 18018
0 1308 3221
0 1309 5477
0 1310 15874
0 1311 8858
0 1312 13470
0 1313 14605
0 1314 7254
0 1315 6742
0 1316 14027
0 1317 13471
0 1318 15608
0 1319 12810
0 1320 5199
0 1321 5162
0 1322 8335
0 1323 14126
0 1324 1798
0 1325 7332
0 1326 364
0 1327 7585
0 1328 12132
0 1329 7235
0 1330 8841
0 1331 16530
0 1332 3190
0 1333 13260
0 1334 1575
0 1335 8041
0 1336 18603
0 1337 6870
0 1338 16719
0 1339 15693
0 1340 14026
0 1341 1738
0 1342 3563
0 1343 19172
0 1344 14118
0 1345 2725
0 1346 1666
0 1347 18669
0 1348 4410
0 1349 8977
0 1350 18101
0 1351 11710
0 1352 19140
0 1353 13147
0 1354 2070
0 1355 7203
0 1356 17510
0 1357 4496
0 1358 4159
0 1359 4239
0 1360 7356
0 1361 15959
0 1362 13084
0 1363 16965
0 1364 4663
0 1365 16518
0 1366 2966
0 1367 12247
0 1368 19294
0 1369 8842
0 1370 14175
0 1371 13549
0 1372 19545
0 1373 82
0 1374 12570
0 1375 16917
0 1376 902
0 1377 7464
0 1378 17499
0 1379 6029
0 1380 12436
0 1381 11097
0 1382 14737
0 1383 3079
0 1384 14840
0 1385 17904
0 1386 5300
0 1387 19051
0 1388 5157
0 1389 2960
0 1390 2573
0 1391 6338
0 1392 3491
0 1393 7835
0 1394 1258
0 1395 8348
0 1396 1458
0 1397 18075
0 1398 13920
0 1399 5572
0 1400 7766
0 1401 664
0 1402 11014
0 1403 5251
0 1404 11923
0 1405 619
0 1406 2877
0 1407 8378
0 1408 17746
0 1409 3450
0 1410 19696
0 1411 12501
0 1412 19834
0 1413 7505
0 1414 1472
0 1415 5797
0 1416 18518
0 1417 687
0 1418 918
0 1419 18804
0 1420 18777
0 1421 3551
0 1422 16752
0 1423 4143
0 1424 17435
0 1425 108
0 1426 13728
0 1427 14145
0 1428 13883
0 1429 4118
0 1430 5965
0 1431 2666
0 1432 15892
0 1433 15725
0 1434 7111
0 1435 2004
0 1436 4788
0 1437 14587
0 1438 3311
0 1439 14879
0 1440 2062
0 1441 5332
0 1442 13228
0 1443 2011
0 1444 18612
0 1445 11966
0 1446 18245
0 1447 6152
0 1448 3632
0 1449 6396
0 1450 98
0 1451 4472
0 1452 18003
0 1453 5039
0 1454 19563
0 1455 7909
0 1456 16708
0 1457 16768
0 1458 3236
0 1459 16989
0 1460 19213
0 1461 14812
0 1462 15939
0 1463 19059
0 1464 11617
0 1465 1126
0 1466 15800
0 1467 16264
0 1468 12771
0 1469 17941
0 1470 13336
0 1471 15686
0 1472 17425
0 1473 14480
0 1474 5832
0 1475 13232
0 1476 3251
0 1477 731
0 1478 6704
0 1479 14242
0 1480 11422
0 1481 2656
0 1482 434
0 1483 14517
0 1484 12382
0 1485 5929
0 1486 8766
0 1487 2501
0 1488 872
0 1489 14316
0 1490 5706
0 1491 4414
0 1492 12449
0 1493 11117
0 1494 6282
0 1495 4404
0 1496 6322
0 1497 424
0 1498 3096
0 1499 4041
0 1500 7359
0 1501 8088
0 1502 15778
0 1503 17645
0 1504 15199
0 1505 12308
0 1506 5196
0 1507 15636
0 1508 13010
0 1509 1241
0 1510 14122
0 1511 7244
0 1512 12382
0 1513 12890
0 1514 5448
0 1515 3135
0 1516 5356
0 1517 12972
0 1518 8798
0 1519 1297
0 1520 8405
0 1521 14498
0 1522 6757
0 1523 15872
0 1524 1906
0 1525 713
0 1526 19583
0 1527 16628
0 1528 5924
0 1529 11250
0 1530 15831
0 1531 15398
0 1532 2175
0 1533 12746
0 1534 2517
0 1535 14027
0 1536 6582
0 1537 17032
0 1538 13993
0 1539 8806
0 1540 8637
0 1541 19159
0 1542 2776
0 1543 6033
0 1544 13651
0 1545 2216
0 1546 12909
0 1547 3244
0 1548 8098
0 1549 7969
0 1550 12762
0 1551 16376
0 1552 2403
0 1553 15388
0 1554 13595
0 1555 13993
0 1556 1069
0 1557 16616
0 1558 17615
0 1559 5283
0 1560 11169
0 1561 19299
0 1562 1174
0 1563 16180
0 1564 5520
0 1565 3957
0 1566 1995
0 1567 7303
0 1568 11846
0 1569 6927
0 1570 3892
0 1571 996
0 1572 19481
0 1573 4725
0 1574 17193
0 1575 12394
0 1576 13169
0 1577 3743
0 1578 12186
0 1579 3734
0 1580 11951
0 1581 8791
0 1582 1027
0 1583 8854
0 1584 15386
0 1585 5444
0 1586 7495
0 1587 19072
0 1588 14044
0 1589 942
0 1590 36
0 1591 14532
0 1592 8622
0 1593 15045
0 1594 19061
0 1595 17748
0 1596 8818
0 1597 14782
0 1598 228
0 1599 6649
0 1600 7088
0 1601 1437
0 1602 17276
0 1603 2136
0 1604 4110
0 1605 5804
0 1606 717
0 1607 6022
0 1608 11543
0 1609 13578
0 1610 6351
0 1611 13851
0 1612 1921
0 1613 15854
0 1614 16813
0 1615 2564
0 1616 8331
0 1617 1663
0 1618 5289
0 1619 17221
0 1620 7499
0 1621 17128
0 1622 4149
0 1623 8805
0 1624 3247
0 1625 14856
0 1626 19783
0 1627 7431
0 1628 3570
0 1629 7317
0 1630 13432
0 1631 699
0 1632 14738
0 1633 4748
0 1634 7250
0 1635 1
0 1636 15226
0 1637 7859
0 1638 5608
0 1639 8810
0 1640 7246
0 1641 18203
0 1642 5686
0 1643 15900
0 1644 16962
0 1645 1693
0 1646 14798
0 1647 782
0 1648 15650
0 1649 19858
0 1650 7909
0 1651 18776
0 1652 4903
0 1653 18353
0 1654 5775
0 1655 711
0 1656 18160
0 1657 2837
0 1658 5484
0 1659 7930
0 1660 19168
0 1661 13779
0 1662 18435
0 1663 13475
0 1664 14839
0 1665 3260
0 1666 16424
0 1667 5265
0 1668 11255
0 1669 18648
0 1670 1407
0 1671 4142
0 1672 2124
0 1673 12358
0 1674 17660
0 1675 5918
0 1676 15459
0 1677 5924
0 1678 13501
0 1679 8022
0 1680 8456
0 1681 15625
0 1682 240
0 1683 3044
0 1684 7808
0 1685 15393
0 1686 8182
0 1687 6881
0 1688 3889
0 1689 6444
0 1690 11752
0 1691 16245
0 1692 6015
0 1693 14687
0 1694 14032
0 1695 12185
0 1696 312
0 1697 11439
0 1698 13810
0 1699 17652
0 1700 17876
0 1701 11739
0 1702 12373
0 1703 1113
0 1704 467
0 1705 18216
0 1706 12278
0 1707 15039
0 1708 12525
0 1709 14258
0 1710 12915
0 1711 2439
0 1712 4542
0 1713 18136
0 1714 11665
0 1715 19304
0 1716 15553
0 1717 6717
0 1718 19971
0 1719 17277
0 1720 1300
0 1721 6412
0 1722 12567
0 1723 12049
0 1724 4207
0 1725 6782
0 1726 1743
0 1727 11434
0 1728 13656
0 1729 2389
0 1730 14199
0 1731 18509
0 1732 6094
0 1733 11028
0 1734 5372
0 1735 636
0 1736 6912
0 1737 4224
0 1738 8196
0 1739 2890
0 1740 16760
0 1741 2978
0 1742 13328
0 1743 8855
0 1744 7394
0 1745 18904
0 1746 152
0 1747 2896
0 1748 11041
0 1749 7088
0 1750 7722
0 1751 19122
0 1752 14129
0 1753 6899
0 1754 8447
0 1755 14504
0 1756 1415
0 1757 14876
0 1758 17348
0 1759 19911
0 1760 12751
0 1761 11789
0 1762 8757
0 1763 3932
0 1764 788
0 1765 233
0 1766 13990
0 1767 7573
0 1768 14587
0 1769 16087
0 1770 13231
0 1771 5812
0 1772 242
0 1773 19627
0 1774 1605
0 1775 19809
0 1776 19178
0 1777 15006
0 1778 3324
0 1779 1589
0 1780 15105
0 1781 18914
0 1782 12286
0 1783 18367
0 1784 15073
0 1785 7803
0 1786 4506
0 1787 19919
0 1788 3835
0 1789 19072
0 1790 16096
0 1791 1204
0 1792 18406
0 1793 13265
0 1794 4709
0 1795 1540
0 1796 15567
0 1797 15822
0 1798 14769
0 1799 4726
0 1800 6298
0 1801 19721
0 1802 14124
0 1803 6760
0 1804 7775
0 1805 850
0 1806 568
0 1807 14851
0 1808 18816
0 1809 14105
0 1810 7819
0 1811 16223
0 1812 17077
0 1813 3692
0 1814 1000
0 1815 5923
0 1816 16615
0 1817 4532
0 1818 14462
0 1819 6459
0 1820 13843
0 1821 13089
0 1822 12639
